source,source_id,raw_id,title,title_stem,author,license_raw,license_normalized,license_display,url,genre_tier1,genre_tier2,primary_pool,candidate_pools,auto_label_score,auto_label_confidence,auto_label_bucket,matched_keywords
freesound,598055,598055,SMG_Sound_Drum_Snare_0019095431.wav,SMG_Sound_Drum_Snare_0019095431,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598055/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598056,598056,SMG_Sound_Drum_Snare_0019134923.wav,SMG_Sound_Drum_Snare_0019134923,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598056/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598057,598057,SMG_Sound_Drum_Snare_0019195094.wav,SMG_Sound_Drum_Snare_0019195094,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598057/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598058,598058,SMG_Sound_Drum_Snare_0019227965.wav,SMG_Sound_Drum_Snare_0019227965,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598058/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598059,598059,SMG_Sound_Drum_Snare_0019353633.wav,SMG_Sound_Drum_Snare_0019353633,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598059/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598060,598060,SMG_Sound_Drum_Snare_0019690046.wav,SMG_Sound_Drum_Snare_0019690046,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598060/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598061,598061,SMG_Sound_Drum_Snare_0019791561.wav,SMG_Sound_Drum_Snare_0019791561,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598061/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598062,598062,SMG_Sound_Drum_Snare_0019819827.wav,SMG_Sound_Drum_Snare_0019819827,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598062/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598063,598063,SMG_Sound_Drum_Snare_0019842037.wav,SMG_Sound_Drum_Snare_0019842037,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598063/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598064,598064,SMG_Sound_Drum_Snare_0019898313.wav,SMG_Sound_Drum_Snare_0019898313,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598064/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598065,598065,SMG_Sound_Drum_Snare_0020081013.wav,SMG_Sound_Drum_Snare_0020081013,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598065/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598066,598066,SMG_Sound_Drum_Snare_0020134182.wav,SMG_Sound_Drum_Snare_0020134182,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598066/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598067,598067,SMG_Sound_Drum_Snare_0020344511.wav,SMG_Sound_Drum_Snare_0020344511,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598067/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598068,598068,SMG_Sound_Drum_Snare_0020415231.wav,SMG_Sound_Drum_Snare_0020415231,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598068/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598069,598069,SMG_Sound_Drum_Snare_0020431773.wav,SMG_Sound_Drum_Snare_0020431773,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598069/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598070,598070,SMG_Sound_Drum_Snare_0020866837.wav,SMG_Sound_Drum_Snare_0020866837,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598070/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598071,598071,SMG_Sound_Drum_Snare_0020920020.wav,SMG_Sound_Drum_Snare_0020920020,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598071/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598072,598072,SMG_Sound_Drum_Snare_0020977313.wav,SMG_Sound_Drum_Snare_0020977313,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598072/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598073,598073,SMG_Sound_Drum_Snare_0021074881.wav,SMG_Sound_Drum_Snare_0021074881,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598073/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598074,598074,SMG_Sound_Drum_Snare_0021128057.wav,SMG_Sound_Drum_Snare_0021128057,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598074/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598075,598075,SMG_Sound_Drum_Snare_0021168683.wav,SMG_Sound_Drum_Snare_0021168683,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598075/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598076,598076,SMG_Sound_Drum_Snare_0021219075.wav,SMG_Sound_Drum_Snare_0021219075,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598076/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598077,598077,SMG_Sound_Drum_Snare_0021296518.wav,SMG_Sound_Drum_Snare_0021296518,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598077/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598078,598078,SMG_Sound_Drum_Snare_0021396334.wav,SMG_Sound_Drum_Snare_0021396334,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598078/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598079,598079,SMG_Sound_Drum_Snare_0021409000.wav,SMG_Sound_Drum_Snare_0021409000,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598079/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598080,598080,SMG_Sound_Drum_Snare_0021530213.wav,SMG_Sound_Drum_Snare_0021530213,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598080/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598081,598081,SMG_Sound_Drum_Snare_0021708715.wav,SMG_Sound_Drum_Snare_0021708715,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598081/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598082,598082,SMG_Sound_Drum_Snare_0021734082.wav,SMG_Sound_Drum_Snare_0021734082,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598082/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598083,598083,SMG_Sound_Drum_Snare_0022094110.wav,SMG_Sound_Drum_Snare_0022094110,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598083/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598084,598084,SMG_Sound_Drum_Snare_0022396221.wav,SMG_Sound_Drum_Snare_0022396221,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598084/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598085,598085,SMG_Sound_Drum_Snare_0022416219.wav,SMG_Sound_Drum_Snare_0022416219,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598085/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598086,598086,SMG_Sound_Drum_Snare_0022477152.wav,SMG_Sound_Drum_Snare_0022477152,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598086/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598087,598087,SMG_Sound_Drum_Snare_0022832669.wav,SMG_Sound_Drum_Snare_0022832669,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598087/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598088,598088,SMG_Sound_Drum_Snare_0022853981.wav,SMG_Sound_Drum_Snare_0022853981,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598088/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598089,598089,SMG_Sound_Drum_Snare_0022911803.wav,SMG_Sound_Drum_Snare_0022911803,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598089/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598090,598090,SMG_Sound_Drum_Snare_0023039639.wav,SMG_Sound_Drum_Snare_0023039639,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598090/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598091,598091,SMG_Sound_Drum_Snare_0030689111.wav,SMG_Sound_Drum_Snare_0030689111,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598091/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598092,598092,SMG_Sound_Drum_Snare_0039151485.wav,SMG_Sound_Drum_Snare_0039151485,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598092/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598093,598093,SMG_Sound_Drum_Snare_0041933349.wav,SMG_Sound_Drum_Snare_0041933349,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598093/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598094,598094,SMG_Sound_Drum_Snare_0043604749.wav,SMG_Sound_Drum_Snare_0043604749,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598094/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598095,598095,SMG_Sound_Drum_Snare_0043631380.wav,SMG_Sound_Drum_Snare_0043631380,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598095/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598096,598096,SMG_Sound_Drum_Snare_0043830279.wav,SMG_Sound_Drum_Snare_0043830279,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598096/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598097,598097,SMG_Sound_Drum_Snare_0044225351.wav,SMG_Sound_Drum_Snare_0044225351,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598097/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598098,598098,SMG_Sound_Drum_Snare_0044854743.wav,SMG_Sound_Drum_Snare_0044854743,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598098/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598099,598099,SMG_Sound_Drum_Snare_0046518532.wav,SMG_Sound_Drum_Snare_0046518532,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598099/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598100,598100,SMG_Sound_Drum_Snare_0047689125.wav,SMG_Sound_Drum_Snare_0047689125,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598100/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598101,598101,SMG_Sound_Drum_Snare_0048988682.wav,SMG_Sound_Drum_Snare_0048988682,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598101/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598102,598102,SMG_Sound_Drum_Snare_0049676031.wav,SMG_Sound_Drum_Snare_0049676031,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598102/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598103,598103,SMG_Sound_Drum_Snare_0050476682.wav,SMG_Sound_Drum_Snare_0050476682,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598103/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598104,598104,SMG_Sound_Drum_Snare_0057092045.wav,SMG_Sound_Drum_Snare_0057092045,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598104/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598105,598105,SMG_Sound_Drum_Snare_0057323369.wav,SMG_Sound_Drum_Snare_0057323369,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598105/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598106,598106,SMG_Sound_Drum_Snare_0059934227.wav,SMG_Sound_Drum_Snare_0059934227,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598106/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598107,598107,SMG_Sound_Drum_Snare_0062272253.wav,SMG_Sound_Drum_Snare_0062272253,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598107/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598108,598108,SMG_Sound_Drum_Snare_0062450035.wav,SMG_Sound_Drum_Snare_0062450035,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598108/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598109,598109,SMG_Sound_Drum_Snare_0063694875.wav,SMG_Sound_Drum_Snare_0063694875,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598109/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598110,598110,SMG_Sound_Drum_Snare_0068995710.wav,SMG_Sound_Drum_Snare_0068995710,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598110/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598111,598111,SMG_Sound_Drum_Snare_0074560327.wav,SMG_Sound_Drum_Snare_0074560327,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598111/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598112,598112,SMG_Sound_Drum_Snare_0074693492.wav,SMG_Sound_Drum_Snare_0074693492,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598112/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598113,598113,SMG_Sound_Drum_Snare_0077523463.wav,SMG_Sound_Drum_Snare_0077523463,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598113/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
